SPR_CODE,MOD_CODE,AYR_CODE,PSL_CODE,QUE_CODE,RES_VALU
50205353,SET08108,2016/7,TR1,1.4,4
50205353,SET08108,2016/7,TR1,1.5,5
50205353,SET08108,2016/7,TR1,1.6,2
50205353,SET08108,2016/7,TR1,1.7,4
50205353,SET08108,2016/7,TR1,1.8,2
50205353,SET08108,2016/7,TR1,1.9,5
50205353,SET08108,2016/7,TR1,2.1,5
50205353,SET08108,2016/7,TR1,2.2,5
50205353,SET08108,2016/7,TR1,2.3,2
50205353,SET08108,2016/7,TR1,2.4,5
50205353,SET08108,2016/7,TR1,2.5,5
50205353,SET08108,2016/7,TR1,3.1,4
50205353,SET08108,2016/7,TR1,3.2,4
50205353,SET08108,2016/7,TR1,3.3,4
50205353,SET08108,2016/7,TR1,3.4,4
50205353,SET08108,2016/7,TR1,4.1,2
50205488,CSN08101,2016/7,TR1,1.1,4
50205488,CSN08101,2016/7,TR1,1.2,4
50205488,CSN08101,2016/7,TR1,1.3,4
50205488,CSN08101,2016/7,TR1,1.4,4
50205488,CSN08101,2016/7,TR1,1.5,2
50205488,CSN08101,2016/7,TR1,1.6,5
50205488,CSN08101,2016/7,TR1,1.7,5
50205488,CSN08101,2016/7,TR1,1.8,2
50205488,CSN08101,2016/7,TR1,1.9,5
50205488,CSN08101,2016/7,TR1,2.1,2
50205488,CSN08101,2016/7,TR1,2.2,4
50205488,CSN08101,2016/7,TR1,2.3,5
50205488,CSN08101,2016/7,TR1,2.4,5
50205488,CSN08101,2016/7,TR1,2.5,4
50205488,CSN08101,2016/7,TR1,3.1,2
50205488,CSN08101,2016/7,TR1,3.2,4
50205488,CSN08101,2016/7,TR1,3.3,5
50205488,CSN08101,2016/7,TR1,3.4,5
50205488,CSN08101,2016/7,TR1,4.1,4
50205488,INF08104,2016/7,TR1,1.1,5
50205488,INF08104,2016/7,TR1,1.2,5
50205488,INF08104,2016/7,TR1,1.3,5
50205488,INF08104,2016/7,TR1,1.4,5
50205488,INF08104,2016/7,TR1,1.5,5
50205488,INF08104,2016/7,TR1,1.6,4
50205488,INF08104,2016/7,TR1,1.7,5
50205488,INF08104,2016/7,TR1,1.8,5
50205488,INF08104,2016/7,TR1,1.9,5
50205488,INF08104,2016/7,TR1,2.1,5
50205488,INF08104,2016/7,TR1,2.2,2
50205488,INF08104,2016/7,TR1,2.3,5
50205488,INF08104,2016/7,TR1,2.4,5
50205488,INF08104,2016/7,TR1,2.5,5
50205488,INF08104,2016/7,TR1,3.1,5
50205488,INF08104,2016/7,TR1,3.2,5
50205488,INF08104,2016/7,TR1,3.3,5
50205488,INF08104,2016/7,TR1,3.4,4
50205488,INF08104,2016/7,TR1,4.1,2
50205488,SET08108,2016/7,TR1,1.1,5
50205488,SET08108,2016/7,TR1,1.2,4
50205488,SET08108,2016/7,TR1,1.3,4
50205488,SET08108,2016/7,TR1,1.4,2
50205488,SET08108,2016/7,TR1,1.5,5
50205488,SET08108,2016/7,TR1,1.6,5
50205488,SET08108,2016/7,TR1,1.7,5
50205488,SET08108,2016/7,TR1,1.8,5
50205488,SET08108,2016/7,TR1,1.9,5
50205488,SET08108,2016/7,TR1,2.1,5
50205488,SET08108,2016/7,TR1,2.2,4
50205488,SET08108,2016/7,TR1,2.3,2
50205488,SET08108,2016/7,TR1,2.4,5
50205488,SET08108,2016/7,TR1,2.5,5
50205488,SET08108,2016/7,TR1,3.1,5
50205488,SET08108,2016/7,TR1,3.2,5
50205488,SET08108,2016/7,TR1,3.3,5
50205488,SET08108,2016/7,TR1,3.4,2
50205488,SET08108,2016/7,TR1,4.1,5
50205542,INF08104,2016/7,TR1,1.1,4
50205542,INF08104,2016/7,TR1,1.2,5
50205542,INF08104,2016/7,TR1,1.3,5
50205542,INF08104,2016/7,TR1,1.4,4
50205542,INF08104,2016/7,TR1,1.5,4
50205542,INF08104,2016/7,TR1,1.6,4
50205542,INF08104,2016/7,TR1,1.7,5
50205542,INF08104,2016/7,TR1,1.8,2
50205542,INF08104,2016/7,TR1,1.9,5
50205542,INF08104,2016/7,TR1,2.1,5
50205542,INF08104,2016/7,TR1,2.2,4
50205542,INF08104,2016/7,TR1,2.3,5
50205542,INF08104,2016/7,TR1,2.4,2
50205542,INF08104,2016/7,TR1,2.5,5
50205542,INF08104,2016/7,TR1,3.1,5
50205542,INF08104,2016/7,TR1,3.2,5
50205542,INF08104,2016/7,TR1,3.3,5
50205542,INF08104,2016/7,TR1,3.4,4
50205542,INF08104,2016/7,TR1,4.1,5
50205542,SET08108,2016/7,TR1,1.1,5
50205542,SET08108,2016/7,TR1,1.2,4
50205542,SET08108,2016/7,TR1,1.3,5
50205542,SET08108,2016/7,TR1,1.4,4
50205542,SET08108,2016/7,TR1,1.5,4
50205542,SET08108,2016/7,TR1,1.6,5
50205542,SET08108,2016/7,TR1,1.7,4
50205542,SET08108,2016/7,TR1,1.8,4
50205542,SET08108,2016/7,TR1,1.9,2
50205542,SET08108,2016/7,TR1,2.1,5
50205542,SET08108,2016/7,TR1,2.2,5
50205542,SET08108,2016/7,TR1,2.3,5
50205542,SET08108,2016/7,TR1,2.4,5
50205542,SET08108,2016/7,TR1,2.5,5
50205542,SET08108,2016/7,TR1,3.1,5
50205542,SET08108,2016/7,TR1,3.2,5
50205542,SET08108,2016/7,TR1,3.3,4
50205542,SET08108,2016/7,TR1,3.4,5
50205542,SET08108,2016/7,TR1,4.1,5
50205608,CSN08101,2016/7,TR1,1.1,2
50205608,CSN08101,2016/7,TR1,1.2,4
50205608,CSN08101,2016/7,TR1,1.3,2
50205608,CSN08101,2016/7,TR1,1.4,2
50205608,CSN08101,2016/7,TR1,1.5,5
50205608,CSN08101,2016/7,TR1,1.6,5
50205608,CSN08101,2016/7,TR1,1.7,5
50205608,CSN08101,2016/7,TR1,1.8,5
50205608,CSN08101,2016/7,TR1,1.9,5
50205608,CSN08101,2016/7,TR1,2.1,4
50205608,CSN08101,2016/7,TR1,2.2,5
50205608,CSN08101,2016/7,TR1,2.3,4
50205608,CSN08101,2016/7,TR1,2.4,4
50205608,CSN08101,2016/7,TR1,2.5,5
50205608,CSN08101,2016/7,TR1,3.1,2
50205608,CSN08101,2016/7,TR1,3.2,2
50205608,CSN08101,2016/7,TR1,3.3,2
50205608,CSN08101,2016/7,TR1,3.4,5
50205608,CSN08101,2016/7,TR1,4.1,4
50205608,INF08104,2016/7,TR1,1.1,5
50205608,INF08104,2016/7,TR1,1.2,5
50205608,INF08104,2016/7,TR1,1.3,5
50205608,INF08104,2016/7,TR1,1.4,5
50205608,INF08104,2016/7,TR1,1.5,4
50205608,INF08104,2016/7,TR1,1.6,5
50205608,INF08104,2016/7,TR1,1.7,4
50205608,INF08104,2016/7,TR1,1.8,5
50205608,INF08104,2016/7,TR1,1.9,5
50205608,INF08104,2016/7,TR1,2.1,4
50205608,INF08104,2016/7,TR1,2.2,5
50205608,INF08104,2016/7,TR1,2.3,5
50205608,INF08104,2016/7,TR1,2.4,5
50205608,INF08104,2016/7,TR1,2.5,5
50205608,INF08104,2016/7,TR1,3.1,5
50205608,INF08104,2016/7,TR1,3.2,5
50205608,INF08104,2016/7,TR1,3.3,2
50205608,INF08104,2016/7,TR1,3.4,5
50205608,INF08104,2016/7,TR1,4.1,5
50205608,SET08108,2016/7,TR1,1.1,2
50205608,SET08108,2016/7,TR1,1.2,2
50205608,SET08108,2016/7,TR1,1.3,5
50205608,SET08108,2016/7,TR1,1.4,5
50205608,SET08108,2016/7,TR1,1.5,5
50205608,SET08108,2016/7,TR1,1.6,5
50205608,SET08108,2016/7,TR1,1.7,5
50205608,SET08108,2016/7,TR1,1.8,2
50205608,SET08108,2016/7,TR1,1.9,2
50205608,SET08108,2016/7,TR1,2.1,5
50205608,SET08108,2016/7,TR1,2.2,5
50205608,SET08108,2016/7,TR1,2.3,2
50205608,SET08108,2016/7,TR1,2.4,5
50205608,SET08108,2016/7,TR1,2.5,2
50205608,SET08108,2016/7,TR1,3.1,5
50205608,SET08108,2016/7,TR1,3.2,5
50205608,SET08108,2016/7,TR1,3.3,4
50205608,SET08108,2016/7,TR1,3.4,5
50205608,SET08108,2016/7,TR1,4.1,5
50205657,CSN08101,2016/7,TR1,1.1,5
50205657,CSN08101,2016/7,TR1,1.2,5
50205657,CSN08101,2016/7,TR1,1.3,5
50205657,CSN08101,2016/7,TR1,1.4,5
50205657,CSN08101,2016/7,TR1,1.5,2
50205657,CSN08101,2016/7,TR1,1.6,4
50205657,CSN08101,2016/7,TR1,1.7,5
50205657,CSN08101,2016/7,TR1,1.8,5
50205657,CSN08101,2016/7,TR1,1.9,5
50205657,CSN08101,2016/7,TR1,2.1,5
50205657,CSN08101,2016/7,TR1,2.2,5
50205657,CSN08101,2016/7,TR1,2.3,5
50205657,CSN08101,2016/7,TR1,2.4,5
50205657,CSN08101,2016/7,TR1,2.5,5
50205657,CSN08101,2016/7,TR1,3.1,2
50205657,CSN08101,2016/7,TR1,3.2,5
50205657,CSN08101,2016/7,TR1,3.3,4
50205657,CSN08101,2016/7,TR1,3.4,5
50205657,CSN08101,2016/7,TR1,4.1,5
50205657,INF08104,2016/7,TR1,1.1,5
50205657,INF08104,2016/7,TR1,1.2,5
50205657,INF08104,2016/7,TR1,1.3,5
50205657,INF08104,2016/7,TR1,1.4,5
50205657,INF08104,2016/7,TR1,1.5,5
50205657,INF08104,2016/7,TR1,1.6,4
50205657,INF08104,2016/7,TR1,1.7,4
50205657,INF08104,2016/7,TR1,1.8,5
50205657,INF08104,2016/7,TR1,1.9,5
50205657,INF08104,2016/7,TR1,2.1,5
50205657,INF08104,2016/7,TR1,2.2,5
50205657,INF08104,2016/7,TR1,2.3,5
50205657,INF08104,2016/7,TR1,2.4,5
50205657,INF08104,2016/7,TR1,2.5,2
50205657,INF08104,2016/7,TR1,3.1,5
50205657,INF08104,2016/7,TR1,3.2,5
50205657,INF08104,2016/7,TR1,3.3,5
50205657,INF08104,2016/7,TR1,3.4,5
50205657,INF08104,2016/7,TR1,4.1,5
50205657,SET08108,2016/7,TR1,1.1,4
50205657,SET08108,2016/7,TR1,1.2,5
50205657,SET08108,2016/7,TR1,1.3,5
50205657,SET08108,2016/7,TR1,1.4,5
50205657,SET08108,2016/7,TR1,1.5,4
50205657,SET08108,2016/7,TR1,1.6,4
50205657,SET08108,2016/7,TR1,1.7,5
50205657,SET08108,2016/7,TR1,1.8,5
50205657,SET08108,2016/7,TR1,1.9,5
50205657,SET08108,2016/7,TR1,2.1,5
50205657,SET08108,2016/7,TR1,2.2,5
50205657,SET08108,2016/7,TR1,2.3,2
50205657,SET08108,2016/7,TR1,2.4,4
50205657,SET08108,2016/7,TR1,2.5,5
50205657,SET08108,2016/7,TR1,3.1,5
50205657,SET08108,2016/7,TR1,3.2,5
50205657,SET08108,2016/7,TR1,3.3,4
50205657,SET08108,2016/7,TR1,3.4,4
50205657,SET08108,2016/7,TR1,4.1,5
50205681,CSN08101,2016/7,TR1,1.1,4
50205681,CSN08101,2016/7,TR1,1.2,5
50205681,CSN08101,2016/7,TR1,1.3,5
50205681,CSN08101,2016/7,TR1,1.4,2
50205681,CSN08101,2016/7,TR1,1.5,5
50205681,CSN08101,2016/7,TR1,1.6,4
50205681,CSN08101,2016/7,TR1,1.7,5
50205681,CSN08101,2016/7,TR1,1.8,4
50205681,CSN08101,2016/7,TR1,1.9,5
50205681,CSN08101,2016/7,TR1,2.1,5
50205681,CSN08101,2016/7,TR1,2.2,5
50205681,CSN08101,2016/7,TR1,2.3,4
50205681,CSN08101,2016/7,TR1,2.4,5
50205681,CSN08101,2016/7,TR1,2.5,5
50205681,CSN08101,2016/7,TR1,3.1,5
50205681,CSN08101,2016/7,TR1,3.2,5
50205681,CSN08101,2016/7,TR1,3.3,5
50205681,CSN08101,2016/7,TR1,3.4,5
50205681,CSN08101,2016/7,TR1,4.1,5
50205681,INF08104,2016/7,TR1,1.1,5
50205681,INF08104,2016/7,TR1,1.2,5
50205681,INF08104,2016/7,TR1,1.3,5
50205681,INF08104,2016/7,TR1,1.4,4
50205681,INF08104,2016/7,TR1,1.5,5
50205681,INF08104,2016/7,TR1,1.6,5
50205681,INF08104,2016/7,TR1,1.7,4
50205681,INF08104,2016/7,TR1,1.8,5
50205681,INF08104,2016/7,TR1,1.9,4
50205681,INF08104,2016/7,TR1,2.1,5
50205681,INF08104,2016/7,TR1,2.2,2
50205681,INF08104,2016/7,TR1,2.3,5
50205681,INF08104,2016/7,TR1,2.4,5
50205681,INF08104,2016/7,TR1,2.5,5
50205681,INF08104,2016/7,TR1,3.1,2
50205681,INF08104,2016/7,TR1,3.2,2
50205681,INF08104,2016/7,TR1,3.3,4
50205681,INF08104,2016/7,TR1,3.4,5
50205681,INF08104,2016/7,TR1,4.1,5
50205681,SET08108,2016/7,TR1,1.1,5
50205681,SET08108,2016/7,TR1,1.2,2
50205681,SET08108,2016/7,TR1,1.3,4
50205681,SET08108,2016/7,TR1,1.4,5
50205681,SET08108,2016/7,TR1,1.5,4
50205681,SET08108,2016/7,TR1,1.6,2
50205681,SET08108,2016/7,TR1,1.7,4
50205681,SET08108,2016/7,TR1,1.8,4
50205681,SET08108,2016/7,TR1,1.9,2
50205681,SET08108,2016/7,TR1,2.1,5
50205681,SET08108,2016/7,TR1,2.2,5
50205681,SET08108,2016/7,TR1,2.3,4
50205681,SET08108,2016/7,TR1,2.4,5
50205681,SET08108,2016/7,TR1,2.5,5
50205681,SET08108,2016/7,TR1,3.1,5
50205681,SET08108,2016/7,TR1,3.2,2
50205681,SET08108,2016/7,TR1,3.3,5
50205681,SET08108,2016/7,TR1,3.4,5
50205681,SET08108,2016/7,TR1,4.1,5
50205803,CSN08101,2016/7,TR1,1.1,4
50205803,CSN08101,2016/7,TR1,1.2,4
50205803,CSN08101,2016/7,TR1,1.3,5
50205803,CSN08101,2016/7,TR1,1.4,2
50205803,CSN08101,2016/7,TR1,1.5,4
50205803,CSN08101,2016/7,TR1,1.6,4
50205803,CSN08101,2016/7,TR1,1.7,5
50205803,CSN08101,2016/7,TR1,1.8,5
50205803,CSN08101,2016/7,TR1,1.9,5
50205803,CSN08101,2016/7,TR1,2.1,4
50205803,CSN08101,2016/7,TR1,2.2,5
50205803,CSN08101,2016/7,TR1,2.3,4
50205803,CSN08101,2016/7,TR1,2.4,2
50205803,CSN08101,2016/7,TR1,2.5,4
50205803,CSN08101,2016/7,TR1,3.1,5
50205803,CSN08101,2016/7,TR1,3.2,2
50205803,CSN08101,2016/7,TR1,3.3,4
50205803,CSN08101,2016/7,TR1,3.4,5
50205803,CSN08101,2016/7,TR1,4.1,5
50205803,INF08104,2016/7,TR1,1.1,5
50205803,INF08104,2016/7,TR1,1.2,5
50205803,INF08104,2016/7,TR1,1.3,5
50205803,INF08104,2016/7,TR1,1.4,5
50205803,INF08104,2016/7,TR1,1.5,5
50205803,INF08104,2016/7,TR1,1.6,5
50205803,INF08104,2016/7,TR1,1.7,5
50205803,INF08104,2016/7,TR1,1.8,5
50205803,INF08104,2016/7,TR1,1.9,5
50205803,INF08104,2016/7,TR1,2.1,5
50205803,INF08104,2016/7,TR1,2.2,2
50205803,INF08104,2016/7,TR1,2.3,5
50205803,INF08104,2016/7,TR1,2.4,5
50205803,INF08104,2016/7,TR1,2.5,5
50205803,INF08104,2016/7,TR1,3.1,5
50205803,INF08104,2016/7,TR1,3.2,5
50205803,INF08104,2016/7,TR1,3.3,2
50205803,INF08104,2016/7,TR1,3.4,4
50205803,INF08104,2016/7,TR1,4.1,5
50205803,SET08115,2016/7,TR1,1.1,5
50205803,SET08115,2016/7,TR1,1.2,5
50205803,SET08115,2016/7,TR1,1.3,5
50205803,SET08115,2016/7,TR1,1.4,5
50205803,SET08115,2016/7,TR1,1.5,5
50205803,SET08115,2016/7,TR1,1.6,4
50205803,SET08115,2016/7,TR1,1.7,5
50205803,SET08115,2016/7,TR1,1.8,5
50205803,SET08115,2016/7,TR1,1.9,5
50205803,SET08115,2016/7,TR1,2.1,5
50205803,SET08115,2016/7,TR1,2.2,4
50205803,SET08115,2016/7,TR1,2.3,5
50205803,SET08115,2016/7,TR1,2.4,4
50205803,SET08115,2016/7,TR1,2.5,5
50205803,SET08115,2016/7,TR1,3.1,2
50205803,SET08115,2016/7,TR1,3.2,5
50205803,SET08115,2016/7,TR1,3.3,5
50205803,SET08115,2016/7,TR1,3.4,5
50205803,SET08115,2016/7,TR1,4.1,5
50205881,CSN08101,2016/7,TR1,1.1,5
50205881,CSN08101,2016/7,TR1,1.2,5
50205881,CSN08101,2016/7,TR1,1.3,2
50205881,CSN08101,2016/7,TR1,1.4,2
50205881,CSN08101,2016/7,TR1,1.5,2
50205881,CSN08101,2016/7,TR1,1.6,5
50205881,CSN08101,2016/7,TR1,1.7,5
50205881,CSN08101,2016/7,TR1,1.8,2
50205881,CSN08101,2016/7,TR1,1.9,5
50205881,CSN08101,2016/7,TR1,2.1,5
50205881,CSN08101,2016/7,TR1,2.2,2
50205881,CSN08101,2016/7,TR1,2.3,4
50205881,CSN08101,2016/7,TR1,2.4,4
50205881,CSN08101,2016/7,TR1,2.5,5
50205881,CSN08101,2016/7,TR1,3.1,5
50205881,CSN08101,2016/7,TR1,3.2,5
50205881,CSN08101,2016/7,TR1,3.3,2
50205881,CSN08101,2016/7,TR1,3.4,2
50205881,CSN08101,2016/7,TR1,4.1,5
50205881,INF08104,2016/7,TR1,1.1,2
50205881,INF08104,2016/7,TR1,1.2,5
50205881,INF08104,2016/7,TR1,1.3,5
50205881,INF08104,2016/7,TR1,1.4,5
50205881,INF08104,2016/7,TR1,1.5,5
50205881,INF08104,2016/7,TR1,1.6,5
50205881,INF08104,2016/7,TR1,1.7,2
50205881,INF08104,2016/7,TR1,1.8,5
50205881,INF08104,2016/7,TR1,1.9,5
50205881,INF08104,2016/7,TR1,2.1,2
50205881,INF08104,2016/7,TR1,2.2,5
50205881,INF08104,2016/7,TR1,2.3,2
50205881,INF08104,2016/7,TR1,2.4,2
50205881,INF08104,2016/7,TR1,2.5,2
50205881,INF08104,2016/7,TR1,3.1,5
50205881,INF08104,2016/7,TR1,3.2,5
50205881,INF08104,2016/7,TR1,3.3,5
50205881,INF08104,2016/7,TR1,3.4,5
50205881,INF08104,2016/7,TR1,4.1,5
50205881,SET08108,2016/7,TR1,1.1,5
50205881,SET08108,2016/7,TR1,1.2,5
50205881,SET08108,2016/7,TR1,1.3,2
50205881,SET08108,2016/7,TR1,1.4,5
50205881,SET08108,2016/7,TR1,1.5,4
50205881,SET08108,2016/7,TR1,1.6,4
50205881,SET08108,2016/7,TR1,1.7,2
50205881,SET08108,2016/7,TR1,1.8,2
50205881,SET08108,2016/7,TR1,1.9,5
50205881,SET08108,2016/7,TR1,2.1,5
50205881,SET08108,2016/7,TR1,2.2,5
50205881,SET08108,2016/7,TR1,2.3,4
50205881,SET08108,2016/7,TR1,2.4,5
50205881,SET08108,2016/7,TR1,2.5,2
50205881,SET08108,2016/7,TR1,3.1,5
50205881,SET08108,2016/7,TR1,3.2,4
50205881,SET08108,2016/7,TR1,3.3,5
50205881,SET08108,2016/7,TR1,3.4,4
50205881,SET08108,2016/7,TR1,4.1,4
50205905,CSN08101,2016/7,TR1,1.1,4
50205905,CSN08101,2016/7,TR1,1.2,4
50205905,CSN08101,2016/7,TR1,1.3,2
50205905,CSN08101,2016/7,TR1,1.4,2
50205905,CSN08101,2016/7,TR1,1.5,5
50205905,CSN08101,2016/7,TR1,1.6,2
50205905,CSN08101,2016/7,TR1,1.7,5
50205905,CSN08101,2016/7,TR1,1.8,5
50205905,CSN08101,2016/7,TR1,1.9,2
50205905,CSN08101,2016/7,TR1,2.1,5
50205905,CSN08101,2016/7,TR1,2.2,5
50205905,CSN08101,2016/7,TR1,2.3,5
50205905,CSN08101,2016/7,TR1,2.4,2
50205905,CSN08101,2016/7,TR1,2.5,5
50205905,CSN08101,2016/7,TR1,3.1,4
50205905,CSN08101,2016/7,TR1,3.2,5
50205905,CSN08101,2016/7,TR1,3.3,5
50205905,CSN08101,2016/7,TR1,3.4,2
50205905,CSN08101,2016/7,TR1,4.1,4
50205905,INF08104,2016/7,TR1,1.1,5
50205905,INF08104,2016/7,TR1,1.2,5
50205905,INF08104,2016/7,TR1,1.3,5
50205905,INF08104,2016/7,TR1,1.4,4
50205905,INF08104,2016/7,TR1,1.5,2
50205905,INF08104,2016/7,TR1,1.6,5
50205905,INF08104,2016/7,TR1,1.7,2
50205905,INF08104,2016/7,TR1,1.8,5
50205905,INF08104,2016/7,TR1,1.9,2
50205905,INF08104,2016/7,TR1,2.1,2
50205905,INF08104,2016/7,TR1,2.2,5
50205905,INF08104,2016/7,TR1,2.3,5
50205905,INF08104,2016/7,TR1,2.4,2
50205905,INF08104,2016/7,TR1,2.5,2
50205905,INF08104,2016/7,TR1,3.1,4
50205905,INF08104,2016/7,TR1,3.2,5
50205905,INF08104,2016/7,TR1,3.3,5
50205905,INF08104,2016/7,TR1,3.4,4
50205905,INF08104,2016/7,TR1,4.1,2
50205905,SET08115,2016/7,TR1,1.1,5
50205905,SET08115,2016/7,TR1,1.2,5
50205905,SET08115,2016/7,TR1,1.3,5
50205905,SET08115,2016/7,TR1,1.4,5
50205905,SET08115,2016/7,TR1,1.5,5
50205905,SET08115,2016/7,TR1,1.6,5
50205905,SET08115,2016/7,TR1,1.7,4
50205905,SET08115,2016/7,TR1,1.8,5
50205905,SET08115,2016/7,TR1,1.9,5
50205905,SET08115,2016/7,TR1,2.1,5
50205905,SET08115,2016/7,TR1,2.2,2
50205905,SET08115,2016/7,TR1,2.3,5
50205905,SET08115,2016/7,TR1,2.4,5
50205905,SET08115,2016/7,TR1,2.5,5
50205905,SET08115,2016/7,TR1,3.1,2
50205905,SET08115,2016/7,TR1,3.2,5
50205905,SET08115,2016/7,TR1,3.3,2
50205905,SET08115,2016/7,TR1,3.4,2
50205905,SET08115,2016/7,TR1,4.1,5
50206108,CSN08101,2016/7,TR1,1.1,2
50206108,CSN08101,2016/7,TR1,1.2,2
50206108,CSN08101,2016/7,TR1,1.3,5
50206108,CSN08101,2016/7,TR1,1.4,2
50206108,CSN08101,2016/7,TR1,1.5,5
50206108,CSN08101,2016/7,TR1,1.6,2
50206108,CSN08101,2016/7,TR1,1.7,2
50206108,CSN08101,2016/7,TR1,1.8,2
50206108,CSN08101,2016/7,TR1,1.9,2
50206108,CSN08101,2016/7,TR1,2.1,5
50206108,CSN08101,2016/7,TR1,2.2,4
50206108,CSN08101,2016/7,TR1,2.3,5
50206108,CSN08101,2016/7,TR1,2.4,4
50206108,CSN08101,2016/7,TR1,2.5,5
50206108,CSN08101,2016/7,TR1,3.1,4
50206108,CSN08101,2016/7,TR1,3.2,5
50206108,CSN08101,2016/7,TR1,3.3,2
50206108,CSN08101,2016/7,TR1,3.4,2
50206108,CSN08101,2016/7,TR1,4.1,5
50206108,INF08104,2016/7,TR1,1.1,5
50206108,INF08104,2016/7,TR1,1.2,2
50206108,INF08104,2016/7,TR1,1.3,5
50206108,INF08104,2016/7,TR1,1.4,4
50206108,INF08104,2016/7,TR1,1.5,5
50206108,INF08104,2016/7,TR1,1.6,2
50206108,INF08104,2016/7,TR1,1.7,2
50206108,INF08104,2016/7,TR1,1.8,5
50206108,INF08104,2016/7,TR1,1.9,5
50206108,INF08104,2016/7,TR1,2.1,2
50206108,INF08104,2016/7,TR1,2.2,2
50206108,INF08104,2016/7,TR1,2.3,5
50206108,INF08104,2016/7,TR1,2.4,4
50206108,INF08104,2016/7,TR1,2.5,5
50206108,INF08104,2016/7,TR1,3.1,5
50206108,INF08104,2016/7,TR1,3.2,5
50206108,INF08104,2016/7,TR1,3.3,5
50206108,INF08104,2016/7,TR1,3.4,2
50206108,INF08104,2016/7,TR1,4.1,4
50206108,SET08115,2016/7,TR1,1.1,5
50206108,SET08115,2016/7,TR1,1.2,2
50206108,SET08115,2016/7,TR1,1.3,2
50206108,SET08115,2016/7,TR1,1.4,5
50206108,SET08115,2016/7,TR1,1.5,5
50206108,SET08115,2016/7,TR1,1.6,5
50206108,SET08115,2016/7,TR1,1.7,5
50206108,SET08115,2016/7,TR1,1.8,5
50206108,SET08115,2016/7,TR1,1.9,4
50206108,SET08115,2016/7,TR1,2.1,5
50206108,SET08115,2016/7,TR1,2.2,4
50206108,SET08115,2016/7,TR1,2.3,5
50206108,SET08115,2016/7,TR1,2.4,5
50206108,SET08115,2016/7,TR1,2.5,5
50206108,SET08115,2016/7,TR1,3.1,2
50206108,SET08115,2016/7,TR1,3.2,2
50206108,SET08115,2016/7,TR1,3.3,5
50206108,SET08115,2016/7,TR1,3.4,4
50206108,SET08115,2016/7,TR1,4.1,2
50206661,CSN08101,2016/7,TR1,1.1,5
50206661,CSN08101,2016/7,TR1,1.2,5
50206661,CSN08101,2016/7,TR1,1.3,2
50206661,CSN08101,2016/7,TR1,1.4,5
50206661,CSN08101,2016/7,TR1,1.5,4
50206661,CSN08101,2016/7,TR1,1.6,5
50206661,CSN08101,2016/7,TR1,1.7,2
50206661,CSN08101,2016/7,TR1,1.8,4
50206661,CSN08101,2016/7,TR1,1.9,2
50206661,CSN08101,2016/7,TR1,2.1,5
50206661,CSN08101,2016/7,TR1,2.2,5
50206661,CSN08101,2016/7,TR1,2.3,4
50206661,CSN08101,2016/7,TR1,2.4,2
50206661,CSN08101,2016/7,TR1,2.5,4
50206661,CSN08101,2016/7,TR1,3.1,4
50206661,CSN08101,2016/7,TR1,3.2,2
50206661,CSN08101,2016/7,TR1,3.3,5
50206661,CSN08101,2016/7,TR1,3.4,5
50206661,CSN08101,2016/7,TR1,4.1,5
50206661,INF08104,2016/7,TR1,1.1,5
50206661,INF08104,2016/7,TR1,1.2,5
50206661,INF08104,2016/7,TR1,1.3,4
50206661,INF08104,2016/7,TR1,1.4,4
50206661,INF08104,2016/7,TR1,1.5,4
50206661,INF08104,2016/7,TR1,1.6,4
50206661,INF08104,2016/7,TR1,1.7,4
50206661,INF08104,2016/7,TR1,1.8,4
50206661,INF08104,2016/7,TR1,1.9,5
50206661,INF08104,2016/7,TR1,2.1,5
50206661,INF08104,2016/7,TR1,2.2,5
50206661,INF08104,2016/7,TR1,2.3,5
50206661,INF08104,2016/7,TR1,2.4,5
50206661,INF08104,2016/7,TR1,2.5,5
50206661,INF08104,2016/7,TR1,3.1,5
50206661,INF08104,2016/7,TR1,3.2,5
50206661,INF08104,2016/7,TR1,3.3,4
50206661,INF08104,2016/7,TR1,3.4,5
50206661,INF08104,2016/7,TR1,4.1,4
50206661,SET08108,2016/7,TR1,1.1,5
50206661,SET08108,2016/7,TR1,1.2,5
50206661,SET08108,2016/7,TR1,1.3,5
50206661,SET08108,2016/7,TR1,1.4,5
50206661,SET08108,2016/7,TR1,1.5,5
50206661,SET08108,2016/7,TR1,1.6,4
50206661,SET08108,2016/7,TR1,1.7,5
50206661,SET08108,2016/7,TR1,1.8,5
50206661,SET08108,2016/7,TR1,1.9,5
50206661,SET08108,2016/7,TR1,2.1,5
50206661,SET08108,2016/7,TR1,2.2,4
50206661,SET08108,2016/7,TR1,2.3,4
50206661,SET08108,2016/7,TR1,2.4,2
50206661,SET08108,2016/7,TR1,2.5,5
50206661,SET08108,2016/7,TR1,3.1,5
50206661,SET08108,2016/7,TR1,3.2,2
50206661,SET08108,2016/7,TR1,3.3,5
50206661,SET08108,2016/7,TR1,3.4,2
50206661,SET08108,2016/7,TR1,4.1,2
50206727,CSN08101,2016/7,TR1,1.1,5
50206727,CSN08101,2016/7,TR1,1.2,5
50206727,CSN08101,2016/7,TR1,1.3,4
50206727,CSN08101,2016/7,TR1,1.4,5
50206727,CSN08101,2016/7,TR1,1.5,5
50206727,CSN08101,2016/7,TR1,1.6,5
